VIN,Activity Group Id,Date,Ops Time,Company,Product Category,Product,Sensor Category,Parameter,Description,Value,State,Purchase Type,Age,Latitude,Longitude
21,43,2020-01-25,135,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,168.2080537253029,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,140,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,169.15828967896323,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,145,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,172.97407324133616,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,150,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,174.23122024247138,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,155,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,180.53025942580504,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,160,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,180.72438414075935,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,165,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,181.06528931300338,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,170,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,190.87391757929518,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,175,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,196.89017504752115,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,180,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,203.7588342655903,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,185,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,213.65130624638735,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,190,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,208.83079587664534,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,195,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,202.08016991796507,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,200,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,201.4652814452166,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,205,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,188.65341849074846,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,210,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,175.6592456363751,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,215,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,155.42679009253385,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,220,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,133.03161590420555,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,225,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,108.46585581464859,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,230,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,94.3360709155849,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,235,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Screed,Panel 4 Temp,Deg F,81.57139682194752,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,0,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,70.76407060860225,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,5,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,35.42386376552678,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,10,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,44.801568979418285,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,15,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,65.28142420726266,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,20,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,97.10664844958086,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,25,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,95.6564939418002,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,30,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,81.00535734379434,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,35,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,77.69603133431792,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,40,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,41.08210825392061,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,45,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,50.87216382963326,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,50,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,97.75990545676709,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,55,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,54.16024448921938,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,60,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,69.07721662365043,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,65,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,62.60331645330744,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,70,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,59.3925000237637,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,75,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,63.85186970710835,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,80,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,37.728786143858926,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,85,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,93.78591869187574,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,90,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,76.62142184622263,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,95,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,90.84108652493796,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,100,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,43.247176838875475,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,105,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,61.73017512674517,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,110,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,78.49342342919724,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,115,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,38.25936318377751,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,120,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,37.69969828076458,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,125,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,68.48852064651095,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,130,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,40.27557059410926,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,135,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,90.62546686702615,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,140,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,66.69973084617031,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,145,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,80.56375641980094,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,150,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,98.22178842224199,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,155,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,42.12067586760932,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,160,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,97.13444250945082,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,165,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,98.02763175003335,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,170,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,90.9088027824358,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,175,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,44.53060478046871,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,180,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,75.09330402496373,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,185,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,81.09743599613392,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,190,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,49.23564767217164,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,195,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,64.8584587313985,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,200,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,97.63205060151545,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,205,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,55.64856128019278,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,210,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,85.0142758051331,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,215,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,65.65681450868857,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,220,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,83.19588177007952,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,225,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,66.1888221956611,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,230,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,80.63816037656716,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,235,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Distance,ft,44.5993778640862,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,0,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,6.61373193540715,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,5,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,10.356131587071193,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,10,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,22.428283378831775,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,15,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,17.326734695904282,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,20,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,17.741823902437922,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,25,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,10.84101913592107,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,30,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,11.518427870742489,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,35,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,13.065268739030607,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,40,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,10.72934797121743,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,45,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,11.240993935782198,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,50,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,23.491457921927868,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,55,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,13.658445043753717,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,60,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,20.314414471538065,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,65,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,18.05705385411331,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,70,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,18.255331044064768,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,75,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,14.67006534851423,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,80,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,7.680361901804192,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,85,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,14.388170740396365,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,90,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,9.442520814690013,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,95,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,6.499604193980395,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,100,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,21.175525830565572,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,105,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,7.180415957189394,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,110,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,8.79913593997583,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,115,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,14.954732022027956,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,120,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,21.352341479588173,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,125,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,19.0592563094823,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,130,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,17.10952619495496,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,135,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,9.66388483246412,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,140,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,14.693829954557723,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,145,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,8.291306441915435,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,150,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,21.503911345129026,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,155,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,7.270493611605691,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,160,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,7.657840938327684,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,165,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,5.385435830948944,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,170,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,15.656450257340968,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,175,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,8.01142554044274,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,180,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,6.185970390234996,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,185,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,15.949172840168126,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,190,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,8.266868169648182,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,195,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,19.203898136527158,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,200,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,8.107700134402382,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,205,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,16.30747776507652,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,210,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,11.22584637972989,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,215,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,5.4006926118434695,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,220,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,6.0715892719159985,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,225,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,24.60448090306428,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,230,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,22.236308180459265,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,235,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,GPS,Speed,mph,13.842094657542042,normal_ops,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,0,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.7855967111980253,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,5,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.10166849725047238,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,10,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.19431792556990635,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,15,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.0007310236990657027,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,20,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.7646508224866131,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,25,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.7798998963445471,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,30,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.40338304823739407,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,35,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.17818129698093269,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,40,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.28210038107435986,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,45,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.16178652007992997,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,50,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.01190721454603071,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,55,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.3739707899724637,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,60,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.8963502252011932,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,65,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.5903466990326812,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,70,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.5399415925871573,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,75,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.10308516868586545,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,80,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.7830311961029335,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,85,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.17169289009658764,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,90,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.2575872553282963,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,95,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.17754172374802327,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,100,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.558194024470221,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,105,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.8234025085235751,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,110,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.7012375037035011,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,115,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.5484165802904942,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,120,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.8361913357892456,anomaly,Rebuild,1,35.1591,-85.2182
21,43,2020-01-25,125,"Thomas, Sj Co (Hixson, TN)",Asphalt Screed,EZ-IV-8,Grade,Grade,deg,0.4615512860767777,anomaly,Rebuild,1,35.1591,-85.2182
